id_municipio_endereco,qtd_vacinados,qtd_primeira_dose,qtd_segunda_dose
2104552,33967,17702,14586
3120904,294585,135845,126914
2910503,111426,56122,49477
4119806,51765,24024,22471
3135902,20039,9295,8862
2608404,42273,21311,19034
2912004,37861,17870,17041
2209807,16549,7784,7381
4305306,42372,18512,18024
1506195,53526,27934,23542
4119905,979720,494528,435614
4120309,14723,6791,6462
3126000,31540,14953,13781
3300233,111646,58018,47966
3115102,72191,34494,31328
4200705,31672,15338,14203
3300159,39403,17579,16880
5104526,20144,10574,9173
3109204,27281,13358,11718
3526407,105404,47098,50426
2200954,5655,3002,2574
2907301,83528,40352,35982
4113106,19002,8573,8225
4306205,46063,21248,19711
1301605,35391,19007,14969
1200104,44899,23854,19750
2919801,116517,57166,49654
3534757,51983,22126,25584
5210604,21169,9740,9242
3506706,62252,26558,31237
4312906,37487,16804,16223
2205359,10182,4734,4480
4215554,10941,4799,4594
4215208,22471,9738,9477
2926806,48982,23036,21736
2911303,43695,19549,18398
2906709,71967,35442,31802
2404705,44312,20724,18800
2405009,28539,13472,12334
2414704,18482,9171,8009
2405405,18078,9097,7996
2708709,16595,8464,7313
5200555,23130,11557,10081
3161650,10359,4944,4463
1506559,57591,28683,25658
4104402,46405,22965,20835
2111763,27943,14976,11334
3130002,10743,4927,4669
4216107,36415,16550,16001
4207908,36857,17228,16540
4207106,47700,23569,21865
2900900,20461,9719,8726
4218103,17799,8220,7697
5204102,39822,19760,17748
5200175,16234,8071,7316
3503505,19148,8521,9621
1304104,14157,7869,5926
1702406,26343,13201,11682
1712801,6121,3256,2619
3202553,29257,14714,12249
3532702,20508,9252,9742
4313425,14647,6276,6062
2615706,69349,31749,27317
4114351,8403,4140,3817
3170578,21409,10469,9188
4310439,31825,13948,13447
5104906,23961,11896,10257
2504850,8015,3493,3342
2504033,13585,6920,5962
1712702,4640,2451,1883
3525607,17260,7453,8509
5204607,15273,7598,6564
3164308,25807,12057,11354
4318424,19473,8734,8417
4311239,9018,4030,3948
3119005,11476,5251,5006
3103108,7456,3059,2999
3110707,43431,20536,18959
2412005,279593,137196,122566
4113700,2226298,1014277,963996
3552809,1289284,581773,622535
2404507,48524,23906,21284
2921005,145413,71859,64181
2311231,24319,12406,10067
1707108,17393,8982,7370
4309001,58126,26778,25131
2602308,107548,52063,46263
3119203,30831,14078,13142
5007208,112821,53604,49786
2913408,55124,25934,24146
3546009,57565,24959,29028
4319000,83932,38669,36703
4202107,84251,40497,37018
4208302,231981,112121,101535
3539202,118100,53524,57019
3510203,206357,93934,99349
3509700,214020,92509,107601
2105351,19965,10388,8369
2516102,45102,21433,19472
3107208,17362,7859,7733
4107306,26614,11912,11499
5001243,26040,12164,11381
4306502,52484,24513,22359
2800407,32466,16280,13840
3200409,123467,56629,50797
2925600,50369,24419,21284
3501004,95878,37000,46316
5215603,57214,28217,24630
5219456,9296,4590,4132
2205854,18473,9060,8298
4322186,6928,3109,2983
3544707,11408,5152,5208
2207793,8459,4134,3746
2311504,72875,33306,31482
2313351,46165,24417,19598
2501401,29830,14393,12987
2406908,16118,7376,7068
2915502,57807,29531,24714
2706000,26750,13763,12004
3536257,16102,6443,7747
3161908,50102,23093,21871
3117603,24064,11144,10597
3116209,11613,5310,4948
5201504,8639,4276,3813
5212600,13943,6203,5913
2105963,16674,8939,7014
3149507,10616,4875,4699
2915106,46838,22293,20885
5101407,47131,25097,20412
2210391,7155,3707,3134
3514924,17599,7636,8152
1400233,10077,5414,4126
1716208,22526,11022,9954
2304608,25174,11709,11064
4312609,23864,10283,9904
4323754,14920,6433,6182
4318432,11635,5178,4928
2604700,40607,20338,17893
4313490,19190,8257,7945
3166006,21965,10121,9886
3540309,11551,4733,5754
2205581,10396,5216,4485
4304671,17852,8306,7795
3106101,10294,4826,4299
1703826,4174,2167,1783
4321626,11425,4710,4639
4312427,9798,4523,4285
2103307,255169,128870,110383
5213400,8140,3632,3474
3171204,328443,160818,145600
3145109,56858,27030,24564
3169901,348082,162684,150183
2311108,59662,29242,26410
3556800,91924,41942,42459
1502509,17976,10482,7477
2307304,753487,379732,324474
3517703,81612,33895,41500
2516904,55510,25503,23280
1501808,180696,96567,77930
1507409,48986,24808,21468
3122306,769860,353178,335711
3103751,23538,11082,10247
4101002,66085,31372,29536
2704906,12761,5941,5602
2926301,112096,52904,48417
2929370,38413,17976,16228
2919058,25515,12392,11284
3524907,26657,14452,10754
4112751,32667,15241,14347
3540853,11066,4759,5379
3108305,65645,29864,28505
2910701,224476,105753,99618
2111805,41287,20501,18053
2613701,249654,125900,106689
2202653,13237,6895,5880
3164001,29786,13864,12805
1505809,90191,49036,39977
2801702,35501,18850,14895
3200904,146528,69442,60815
3501806,36619,14989,18258
3551603,109438,46434,52647
2933000,88306,41233,38568
5200605,18998,9648,8337
2201572,11076,5395,5144
4323705,12535,5343,5107
4321709,49378,25251,20767
3528106,39996,17895,17854
2201739,17545,8672,7709
4204301,303353,143210,134377
2313807,72153,39172,29630
2406809,16064,7630,7235
2414605,42113,20143,18308
2413359,32781,16171,14182
2703304,43730,22278,19907
3146552,17412,8694,7867
3123403,7177,3261,3128
3142809,69761,31838,29443
3152402,49447,23663,21489
3305000,141628,67415,61758
3532108,25114,11208,11328
1508357,29899,15590,12899
4104501,73141,34288,32208
2109700,13465,6950,5919
5100508,20672,10338,9007
2706422,30576,15281,13745
3555505,12037,5528,5620
4205159,13942,6463,6141
4216909,70329,34183,31166
3136900,32390,16465,14740
3534906,51107,21897,23391
2102101,71635,37677,31439
3542800,14587,6180,7024
3148756,17139,8860,7527
2600708,106777,52524,45976
2306207,81228,38728,37134
3101805,20835,10295,8721
3169109,22185,10037,10041
4301404,39365,17911,17244
3143153,13980,6752,6015
2920007,9414,5369,3703
3128501,16804,7791,7366
3164431,11348,5191,4934
4116406,13226,6253,5843
4310850,16657,7180,6936
3170305,11350,6100,4560
4315313,6205,2858,2731
3555901,6871,2720,3481
4123204,14041,6273,5927
