id_municipio,DOMICILIOS,TX_URBANI,TX_EE,TX_TV,TX_GELAD,TX_COMPUTADOR,TX_ESGOTO,TX_DIST_AGUA
4201505,2461.000000000001,0.6424217797643239,1,0.9772701326982233,0.9970131656797904,0.8756112070987739,0.80373965996762,0.4777058004284454
4217501,5467.000000000043,0.7117248948234857,0.9963280234663038,0.9625024227824933,0.9948218891726082,0.6965727854884857,0.6946466144327611,0.6902661579256613
4107157,1554.000000000005,0.5371643918504959,0.9757616689174096,0.8629967147556055,0.9135981653240139,0.5943401051808908,0.087037305549428845,0.7093119667595023
4116802,2353.000000000006,0.569060773480663,0.989123447258072,0.905734562893774,0.9431269748364227,0.6736610165987739,0.12611756353599454,0.5713853423482399
4121802,3471.000000000003,0.6960530106597518,0.9984399607955237,0.9530571689352894,0.9799065577544612,0.7509296257404481,0.8325324280821425,0.7380712145837722
4126272,1478.0000000000016,0.5209742895805154,0.9953932833438257,0.9174072021032071,0.9688394634112674,0.7436340247652302,0.01548830222849779,0.7033124323975684
2900603,1376.0000000000048,0.5712209302325579,0.9633005048353402,0.8893273371867845,0.723386988556822,0.7522604562539894,0.686176263596786,0.5823195687783083
2903276,3880.000000000021,0.41623711340206104,0.9942374973623186,0.9103689346183551,0.8196509948994636,0.8541827966355227,0.3021849870566593,0.7394929210140655
2904050,3966.000000000005,0.43116490166414545,0.9617978450333227,0.847740036763068,0.5968451338034437,0.616378412683602,0.06738045512302972,0.8708573233366719
2909505,1468.999999999998,0.6364874063989099,0.9473565980481136,0.850010398146734,0.6604774318778656,0.6206795884272476,0.6934738000777655,0.7526846268406825
2909604,6025.999999999965,0.45635579156986505,0.9608645069307356,0.8233206466089704,0.6951098072308757,0.7991990051073835,0.0786911072205764,0.745696146844084
2911006,3038.000000000002,0.6981566820276489,0.9605747194215024,0.8882269562145344,0.7661185714624061,0.7251845309118744,0.7658782306767561,0.8206924581828365
2912301,4834.999999999964,0.7509134781109956,0.9324110864747528,0.8695879249330286,0.7486268602808813,0.7013798776796225,0.6705093201776748,0.6940098655357527
2913002,4224.999999999617,0.25183431952663016,0.9406274340625695,0.8021038631476214,0.6893165236904367,0.42761944765646365,0.21400550956809036,0.6555789441212552
2913408,3974.9999999999995,0.5401257861635234,0.9671368368602202,0.8855950618774869,0.8159571368924126,0.5979594720074801,0.25063431409259457,0.6550313004550418
2921450,2788.0000000000014,0.1911764705882354,0.9588953071576966,0.8552475839355741,0.6744744744951963,0.5984242112283541,0.34705016551832985,0.246341765575699
2923308,2425.000000000003,0.34721649484536077,0.9677175759336194,0.8367497347715098,0.7297805702835172,0.686968279092794,0.17295307941980856,0.9001737918949141
2923704,7222.999999999988,0.3929115326041806,0.937000579762926,0.832685295652932,0.7435747973122669,0.7439210394810764,0.05117560467439799,0.6186268269498172
2924652,2879.0000000000014,0.5800625217089277,0.8505434011544224,0.7548141691008861,0.717870622007834,0.8011469965167135,0.6383794372380186,0.5641904992370033
2925808,7038.999999999906,0.5343088506890197,0.8915508887651153,0.8129703508661996,0.6763405589850972,0.7659463407057695,0.46547674412149714,0.6105685268736126
2926202,5926.000000000003,0.4902126223422206,0.8912931233996619,0.7938544009745978,0.7559909814163353,0.3148766120437821,0.10408270216573103,0.5856953249451848
2933406,2470.0000000000005,0.7396761133603245,0.95339851591961855,0.8516459721084254,0.7267116830462163,0.70282945953693865,0.018554131249545632,0.8297132735961316
2933604,11652.000000000358,0.7266563680055006,0.9515314453173528,0.8497750790907553,0.7126641539763406,0.8407342005281708,0.4629063979906812,0.8318988556350045
