nome,id_municipio,id_municipio_6,id_municipio_tse,sigla_uf,nome_regiao
Planura,3151602,315160,50318,MG,Sudeste
Pratinha,3153004,315300,50598,MG,Sudeste
Sacramento,3156908,315690,51373,MG,Sudeste
Santa Juliana,3157708,315770,51535,MG,Sudeste
Santa Rosa da Serra,3159704,315970,51934,MG,Sudeste
São Francisco de Sales,3161304,316130,52256,MG,Sudeste
Tapira,3168101,316810,53619,MG,Sudeste
Uberaba,3170107,317010,54011,MG,Sudeste
União de Minas,3170438,317043,42447,MG,Sudeste
Veríssimo,3171105,317110,54232,MG,Sudeste
Arapuá,3103801,310380,40754,MG,Sudeste
Arinos,3104502,310450,40894,MG,Sudeste
Bonfinópolis de Minas,3108206,310820,41637,MG,Sudeste
Brasilândia de Minas,3108552,310855,40045,MG,Sudeste
Buritis,3109303,310930,41858,MG,Sudeste
Cabeceira Grande,3109451,310945,41785,MG,Sudeste
Carmo do Paranaíba,3114303,311430,42854,MG,Sudeste
Coromandel,3119302,311930,43850,MG,Sudeste
Cruzeiro da Fortaleza,3120706,312070,44130,MG,Sudeste
Dom Bosco,3122470,312247,42048,MG,Sudeste
Formoso,3126208,312620,45233,MG,Sudeste
Guarda-Mor,3128600,312860,45713,MG,Sudeste
Guimarânia,3128907,312890,45772,MG,Sudeste
João Pinheiro,3136306,313630,47252,MG,Sudeste
Lagamar,3137106,313710,47414,MG,Sudeste
Lagoa Formosa,3137502,313750,47490,MG,Sudeste
Lagoa Grande,3137536,313753,40347,MG,Sudeste
Matutina,3141207,314120,48232,MG,Sudeste
Natalândia,3144375,314437,41106,MG,Sudeste
Paracatu,3147006,314700,49395,MG,Sudeste
Patos de Minas,3148004,314800,49590,MG,Sudeste
Patrocínio,3148103,314810,49611,MG,Sudeste
Presidente Olegário,3153400,315340,50679,MG,Sudeste
Riachinho,3154457,315445,40606,MG,Sudeste
Rio Paranaíba,3155504,315550,51098,MG,Sudeste
São Gonçalo do Abaeté,3161700,316170,52337,MG,Sudeste
São Gotardo,3162104,316210,52418,MG,Sudeste
Serra do Salitre,3166808,316680,53350,MG,Sudeste
Tiros,3168903,316890,53775,MG,Sudeste
Unaí,3170404,317040,54070,MG,Sudeste
Uruana de Minas,3170479,317047,42463,MG,Sudeste
Urucuia,3170529,317052,40886,MG,Sudeste
Varjão de Minas,3170750,317075,42501,MG,Sudeste
Vazante,3171006,317100,54194,MG,Sudeste
Abaeté,3100203,310020,40037,MG,Sudeste
Araújos,3103900,310390,40770,MG,Sudeste
Arcos,3104205,310420,40835,MG,Sudeste
Bambuí,3105103,310510,41017,MG,Sudeste
Biquinhas,3107000,310700,41394,MG,Sudeste
Bom Despacho,3107406,310740,41475,MG,Sudeste
Bonfim,3108107,310810,41610,MG,Sudeste
Camacho,3110400,311040,42072,MG,Sudeste
Carmo da Mata,3114006,311400,42790,MG,Sudeste
Carmo do Cajuru,3114204,311420,42838,MG,Sudeste
Carmópolis de Minas,3114501,311450,42897,MG,Sudeste
Cedro do Abaeté,3115607,311560,43117,MG,Sudeste
Cláudio,3116605,311660,43311,MG,Sudeste
Conceição do Pará,3117603,311760,43516,MG,Sudeste
Córrego Danta,3119807,311980,43958,MG,Sudeste
Córrego Fundo,3119955,311995,41947,MG,Sudeste
Crucilândia,3120607,312060,44113,MG,Sudeste
Divinópolis,3122306,312230,44458,MG,Sudeste
Dores do Indaiá,3123205,312320,44636,MG,Sudeste
Estrela do Indaiá,3124708,312470,44938,MG,Sudeste
Formiga,3126109,312610,45217,MG,Sudeste
Igaratinga,3130200,313020,46035,MG,Sudeste
Iguatama,3130309,313030,46051,MG,Sudeste
Itaguara,3132206,313220,46434,MG,Sudeste
Itapecerica,3133501,313350,46698,MG,Sudeste
Itatiaiuçu,3133709,313370,46736,MG,Sudeste
Itaúna,3133808,313380,46752,MG,Sudeste
Japaraíba,3135308,313530,47058,MG,Sudeste
Lagoa da Prata,3137205,313720,47430,MG,Sudeste
Leandro Ferreira,3138302,313830,47651,MG,Sudeste
Luz,3138807,313880,47759,MG,Sudeste
Maravilhas,3139706,313970,47937,MG,Sudeste
Martinho Campos,3140506,314050,48097,MG,Sudeste
Medeiros,3141306,314130,48259,MG,Sudeste
Moema,3142403,314240,48470,MG,Sudeste
Morada Nova de Minas,3143500,314350,48690,MG,Sudeste
Nova Serrana,3145208,314520,49034,MG,Sudeste
Oliveira,3145604,314560,49115,MG,Sudeste
Onça de Pitangui,3145802,314580,49158,MG,Sudeste
Paineiras,3146404,314640,49271,MG,Sudeste
Pains,3146503,314650,49298,MG,Sudeste
Papagaios,3146909,314690,49379,MG,Sudeste
Pará de Minas,3147105,314710,49417,MG,Sudeste
Passa Tempo,3147709,314770,49530,MG,Sudeste
Pedra do Indaiá,3148905,314890,49778,MG,Sudeste
Pequi,3149606,314960,49913,MG,Sudeste
Perdigão,3149705,314970,49930,MG,Sudeste
Piedade dos Gerais,3150406,315040,50075,MG,Sudeste
Pimenta,3150505,315050,50091,MG,Sudeste
Piracema,3150604,315060,50113,MG,Sudeste
Pitangui,3151404,315140,50270,MG,Sudeste
Pompéu,3152006,315200,50393,MG,Sudeste
Quartel Geral,3153707,315370,50733,MG,Sudeste
Rio Manso,3155306,315530,51055,MG,Sudeste
Santo Antônio do Monte,3160405,316040,52078,MG,Sudeste
São Francisco de Paula,3161205,316120,52230,MG,Sudeste
São Gonçalo do Pará,3161809,316180,52353,MG,Sudeste
São José da Varginha,3163102,316310,52612,MG,Sudeste
São Sebastião do Oeste,3164605,316460,52914,MG,Sudeste
Serra da Saudade,3166600,316660,53317,MG,Sudeste
Tapiraí,3168200,316820,53635,MG,Sudeste
Arujá,3503901,350390,61778,SP,Sudeste
Barueri,3505708,350570,62138,SP,Sudeste
Bertioga,3506359,350635,61280,SP,Sudeste
Biritiba-Mirim,3506607,350660,62316,SP,Sudeste
Caieiras,3509007,350900,62812,SP,Sudeste
Cajamar,3509205,350920,62855,SP,Sudeste
Carapicuíba,3510609,351060,63134,SP,Sudeste
Cotia,3513009,351300,63614,SP,Sudeste
Cubatão,3513504,351350,63711,SP,Sudeste
Diadema,3513801,351380,63770,SP,Sudeste
Embu das Artes,3515004,351500,64017,SP,Sudeste
Embu-Guaçu,3515103,351510,64033,SP,Sudeste
Ferraz de Vasconcelos,3515707,351570,64157,SP,Sudeste
Francisco Morato,3516309,351630,64270,SP,Sudeste
Franco da Rocha,3516408,351640,64297,SP,Sudeste
Guararema,3518305,351830,64670,SP,Sudeste
Guarujá,3518701,351870,64750,SP,Sudeste
Guarulhos,3518800,351880,64777,SP,Sudeste
Itanhaém,3522109,352210,65439,SP,Sudeste
Itapecerica da Serra,3522208,352220,65455,SP,Sudeste
Itapevi,3522505,352250,65510,SP,Sudeste
Itaquaquecetuba,3523107,352310,65633,SP,Sudeste
Itariri,3523305,352330,65676,SP,Sudeste
Jandira,3525003,352500,66010,SP,Sudeste
Juquitiba,3526209,352620,66257,SP,Sudeste
Mairiporã,3528502,352850,66710,SP,Sudeste
Mauá,3529401,352940,66893,SP,Sudeste
Mogi das Cruzes,3530607,353060,67130,SP,Sudeste
Mongaguá,3531100,353110,67237,SP,Sudeste
Osasco,3534401,353440,67890,SP,Sudeste
Pedro de Toledo,3537206,353720,68454,SP,Sudeste
Peruíbe,3537602,353760,68535,SP,Sudeste
Pirapora do Bom Jesus,3539103,353910,68837,SP,Sudeste
Poá,3539806,353980,68977,SP,Sudeste
Praia Grande,3541000,354100,69213,SP,Sudeste
Ribeirão Pires,3543303,354330,69671,SP,Sudeste
Rio Grande da Serra,3544103,354410,69833,SP,Sudeste
Salesópolis,3545001,354500,70017,SP,Sudeste
Santa Isabel,3546801,354680,70378,SP,Sudeste
Santana de Parnaíba,3547304,354730,70475,SP,Sudeste
Santo André,3547809,354780,70572,SP,Sudeste
Santos,3548500,354850,70718,SP,Sudeste
São Bernardo do Campo,3548708,354870,70750,SP,Sudeste
São Caetano do Sul,3548807,354880,70777,SP,Sudeste
São Lourenço da Serra,3549953,354995,61905,SP,Sudeste
São Paulo,3550308,355030,71072,SP,Sudeste
São Vicente,3551009,355100,71218,SP,Sudeste
Suzano,3552502,355250,71510,SP,Sudeste
Taboão da Serra,3552809,355280,71579,SP,Sudeste
Vargem Grande Paulista,3556453,355645,72737,SP,Sudeste
Águas de Santa Bárbara,3500550,350055,70190,SP,Sudeste
Alambari,3500758,350075,61581,SP,Sudeste
Alumínio,3501152,350115,61220,SP,Sudeste
Angatuba,3502200,350220,61433,SP,Sudeste
Apiaí,3502705,350270,61530,SP,Sudeste
Araçariguama,3502754,350275,61263,SP,Sudeste
Araçoiaba da Serra,3502903,350290,61573,SP,Sudeste
Arandu,3503109,350310,61611,SP,Sudeste
Avaré,3504503,350450,61891,SP,Sudeste
Barão de Antonina,3505005,350500,62014,SP,Sudeste
Barra do Chapéu,3505351,350535,61360,SP,Sudeste
Barra do Turvo,3505401,350540,62073,SP,Sudeste
Boituva,3507001,350700,62391,SP,Sudeste
Bom Sucesso de Itararé,3507159,350715,61786,SP,Sudeste
Buri,3508009,350800,62618,SP,Sudeste
Cajati,3509254,350925,61484,SP,Sudeste
Campina do Monte Alegre,3509452,350945,61506,SP,Sudeste
Cananéia,3509908,350990,62995,SP,Sudeste
Capão Bonito,3510203,351020,63053,SP,Sudeste
Capela do Alto,3510302,351030,63070,SP,Sudeste
Cerqueira César,3511409,351140,63290,SP,Sudeste
Cerquilho,3511508,351150,63312,SP,Sudeste
Cesário Lange,3511607,351160,63339,SP,Sudeste
Coronel Macedo,3512605,351260,63533,SP,Sudeste
Eldorado,3514809,351480,63975,SP,Sudeste
Guapiara,3517604,351760,64530,SP,Sudeste
Guareí,3518503,351850,64718,SP,Sudeste
Iaras,3519253,351925,61085,SP,Sudeste
Ibiúna,3519709,351970,64955,SP,Sudeste
Iguape,3520301,352030,65072,SP,Sudeste
Ilha Comprida,3520426,352042,62006,SP,Sudeste
Iperó,3521002,352100,65218,SP,Sudeste
Iporanga,3521200,352120,65250,SP,Sudeste
Itaberá,3521705,352170,65358,SP,Sudeste
Itaí,3521804,352180,65374,SP,Sudeste
Itaóca,3522158,352215,61603,SP,Sudeste
Itapetininga,3522307,352230,65471,SP,Sudeste
Itapeva,3522406,352240,65498,SP,Sudeste
Itapirapuã Paulista,3522653,352265,61948,SP,Sudeste
Itaporanga,3522802,352280,65579,SP,Sudeste
Itararé,3523206,352320,65650,SP,Sudeste
Itu,3523909,352390,65790,SP,Sudeste
Jacupiranga,3524600,352460,65935,SP,Sudeste
Jumirim,3525854,352585,62324,SP,Sudeste
Juquiá,3526100,352610,66230,SP,Sudeste
Mairinque,3528403,352840,66699,SP,Sudeste
Manduri,3528601,352860,66737,SP,Sudeste
Miracatu,3529906,352990,66990,SP,Sudeste
Nova Campina,3532827,353282,61980,SP,Sudeste
Óleo,3533809,353380,67776,SP,Sudeste
Paranapanema,3535804,353580,68179,SP,Sudeste
Pariquera-Açu,3536208,353620,68250,SP,Sudeste
Pereiras,3537503,353750,68519,SP,Sudeste
Piedade,3537800,353780,68578,SP,Sudeste
Pilar do Sul,3537909,353790,68594,SP,Sudeste
Porangaba,3540507,354050,69116,SP,Sudeste
Porto Feliz,3540606,354060,69132,SP,Sudeste
Quadra,3541653,354165,62162,SP,Sudeste
Registro,3542602,354260,69531,SP,Sudeste
Ribeira,3542800,354280,69574,SP,Sudeste
Ribeirão Branco,3543006,354300,69612,SP,Sudeste
Ribeirão Grande,3543253,354325,61700,SP,Sudeste
Riversul,3543501,354350,69710,SP,Sudeste
Salto,3545209,354520,70050,SP,Sudeste
Salto de Pirapora,3545308,354530,70076,SP,Sudeste
São Miguel Arcanjo,3550209,355020,71056,SP,Sudeste
São Roque,3550605,355060,71137,SP,Sudeste
Sarapuí,3551108,355110,71234,SP,Sudeste
Sete Barras,3551801,355180,71374,SP,Sudeste
Sorocaba,3552205,355220,71455,SP,Sudeste
Taguaí,3553005,355300,71617,SP,Sudeste
Tapiraí,3553500,355350,71714,SP,Sudeste
Taquarituba,3553807,355380,71773,SP,Sudeste
Taquarivaí,3553856,355385,61840,SP,Sudeste
Tatuí,3554003,355400,71811,SP,Sudeste
Tietê,3554508,355450,71919,SP,Sudeste
Torre de Pedra,3554656,355465,62049,SP,Sudeste
Votorantim,3557006,355700,72435,SP,Sudeste
Agudos,3500709,350070,61131,SP,Sudeste
Anhembi,3502309,350230,61450,SP,Sudeste
Arealva,3503406,350340,61670,SP,Sudeste
Areiópolis,3503604,350360,61719,SP,Sudeste
Avaí,3504305,350430,61859,SP,Sudeste
Balbinos,3504701,350470,61930,SP,Sudeste
Bariri,3505203,350520,62030,SP,Sudeste
Barra Bonita,3505302,350530,62057,SP,Sudeste
Bauru,3506003,350600,62197,SP,Sudeste
Bocaina,3506805,350680,62359,SP,Sudeste
Bofete,3506904,350690,62375,SP,Sudeste
Boracéia,3507308,350730,62456,SP,Sudeste
Borebi,3507456,350745,61026,SP,Sudeste
Botucatu,3507506,350750,62499,SP,Sudeste
Brotas,3507902,350790,62596,SP,Sudeste
Cabrália Paulista,3508306,350830,62677,SP,Sudeste
Cafelândia,3508801,350880,62774,SP,Sudeste
Conchas,3512308,351230,63479,SP,Sudeste
Dois Córregos,3514106,351410,63835,SP,Sudeste
Duartina,3514502,351450,63916,SP,Sudeste
Guaiçara,3517208,351720,64459,SP,Sudeste
Guarantã,3518107,351810,64637,SP,Sudeste
Iacanga,3519105,351910,64831,SP,Sudeste
Igaraçu do Tietê,3520004,352000,65013,SP,Sudeste
Itaju,3522000,352200,65412,SP,Sudeste
Itapuí,3522901,352290,65595,SP,Sudeste
Itatinga,3523503,352350,65714,SP,Sudeste
Jaú,3525300,352530,66079,SP,Sudeste
Lençóis Paulista,3526803,352680,66370,SP,Sudeste
Lins,3527108,352710,66435,SP,Sudeste
Lucianópolis,3527504,352750,66516,SP,Sudeste
Macatuba,3528007,352800,66613,SP,Sudeste
Mineiros do Tietê,3529807,352980,66974,SP,Sudeste
Pardinho,3536109,353610,68233,SP,Sudeste
Paulistânia,3536570,353657,62405,SP,Sudeste
Pederneiras,3536703,353670,68357,SP,Sudeste
Pirajuí,3538907,353890,68799,SP,Sudeste
Piratininga,3539400,353940,68896,SP,Sudeste
Pongaí,3540101,354010,69035,SP,Sudeste
Pratânia,3541059,354105,62146,SP,Sudeste
Presidente Alves,3541109,354110,69230,SP,Sudeste
Promissão,3541604,354160,69337,SP,Sudeste
Reginópolis,3542503,354250,69515,SP,Sudeste
Sabino,3544608,354460,69930,SP,Sudeste
São Manuel,3550100,355010,71030,SP,Sudeste
Torrinha,3554706,355470,71951,SP,Sudeste
Ubirajara,3555505,355550,72117,SP,Sudeste
Uru,3555901,355590,72192,SP,Sudeste
Álvaro de Carvalho,3501400,350140,61271,SP,Sudeste
Alvinlândia,3501509,350150,61298,SP,Sudeste
Arco-Íris,3503356,350335,62065,SP,Sudeste
Assis,3504008,350400,61794,SP,Sudeste
Bastos,3505807,350580,62154,SP,Sudeste
Bernardino de Campos,3506300,350630,62251,SP,Sudeste
Borá,3507209,350720,62430,SP,Sudeste
Campos Novos Paulista,3509809,350980,62979,SP,Sudeste
Cândido Mota,3510005,351000,63010,SP,Sudeste
Canitar,3510153,351015,61344,SP,Sudeste
Cruzália,3513306,351330,63673,SP,Sudeste
Echaporã,3514700,351470,63959,SP,Sudeste
Espírito Santo do Turvo,3515194,351519,61140,SP,Sudeste
Fartura,3515400,351540,64092,SP,Sudeste
Fernão,3515657,351565,62286,SP,Sudeste
Florínia,3516101,351610,64238,SP,Sudeste
Gália,3516606,351660,64335,SP,Sudeste
Garça,3516705,351670,64351,SP,Sudeste
Getulina,3517000,351700,64416,SP,Sudeste
Guaimbê,3517307,351730,64475,SP,Sudeste
Herculândia,3519006,351900,64815,SP,Sudeste
Iacri,3519204,351920,64858,SP,Sudeste
Ibirarema,3519501,351950,64912,SP,Sudeste
Ipaussu,3520905,352090,65196,SP,Sudeste
Júlio Mesquita,3525805,352580,66176,SP,Sudeste
Lupércio,3527801,352780,66575,SP,Sudeste
Lutécia,3527900,352790,66591,SP,Sudeste
Maracaí,3528809,352880,66770,SP,Sudeste
Marília,3529005,352900,66818,SP,Sudeste
Ocauçu,3533700,353370,67750,SP,Sudeste
Oriente,3534104,353410,67830,SP,Sudeste
Oscar Bressane,3534500,353450,67911,SP,Sudeste
Ourinhos,3534708,353470,67954,SP,Sudeste
Palmital,3535309,353530,68071,SP,Sudeste
Paraguaçu Paulista,3535507,353550,68110,SP,Sudeste
Parapuã,3536000,353600,68217,SP,Sudeste
Pedrinhas Paulista,3537156,353715,61247,SP,Sudeste
Piraju,3538808,353880,68772,SP,Sudeste
Platina,3539707,353970,68950,SP,Sudeste
Pompéia,3540002,354000,69019,SP,Sudeste
Queiroz,3541802,354180,69370,SP,Sudeste
Quintana,3542008,354200,69418,SP,Sudeste
Ribeirão do Sul,3543204,354320,69655,SP,Sudeste
Rinópolis,3543808,354380,69779,SP,Sudeste
Salto Grande,3545407,354540,70092,SP,Sudeste
Santa Cruz do Rio Pardo,3546405,354640,70297,SP,Sudeste
São Pedro do Turvo,3550506,355050,71110,SP,Sudeste
Sarutaiá,3551207,355120,71250,SP,Sudeste
Tarumã,3553955,355395,61042,SP,Sudeste
Tejupá,3554201,355420,71854,SP,Sudeste
Timburi,3554607,355460,71935,SP,Sudeste
Tupã,3555000,355500,72010,SP,Sudeste
Vera Cruz,3556602,355660,72354,SP,Sudeste
Chavantes,3557204,355720,63371,SP,Sudeste
Adamantina,3500105,350010,61018,SP,Sudeste
Alfredo Marcondes,3500808,350080,61158,SP,Sudeste
Álvares Machado,3501301,350130,61255,SP,Sudeste
Anhumas,3502408,350240,61476,SP,Sudeste
Caiabu,3508900,350890,62790,SP,Sudeste
Caiuá,3509106,350910,62839,SP,Sudeste
Dracena,3514403,351440,63894,SP,Sudeste
Emilianópolis,3515129,351512,61387,SP,Sudeste
Estrela do Norte,3515301,351530,64076,SP,Sudeste
Euclides da Cunha Paulista,3515350,351535,61000,SP,Sudeste
Flora Rica,3515806,351580,64173,SP,Sudeste
Flórida Paulista,3516002,351600,64211,SP,Sudeste
Iepê,3519907,351990,64998,SP,Sudeste
Indiana,3520608,352060,65137,SP,Sudeste
Inúbia Paulista,3520806,352080,65170,SP,Sudeste
Irapuru,3521606,352160,65331,SP,Sudeste
João Ramalho,3525607,352560,66133,SP,Sudeste
Junqueirópolis,3526001,352600,66214,SP,Sudeste
Lucélia,3527405,352740,66494,SP,Sudeste
Marabá Paulista,3528700,352870,66753,SP,Sudeste
Mariápolis,3528908,352890,66796,SP,Sudeste
Martinópolis,3529203,352920,66850,SP,Sudeste
Mirante do Paranapanema,3530201,353020,67059,SP,Sudeste
Monte Castelo,3531605,353160,67334,SP,Sudeste
Nantes,3532157,353215,62340,SP,Sudeste
Narandiba,3532207,353220,67458,SP,Sudeste
Nova Guataporanga,3533106,353310,67636,SP,Sudeste
Osvaldo Cruz,3534609,353460,67938,SP,Sudeste
Ouro Verde,3534807,353480,67970,SP,Sudeste
Pacaembu,3534906,353490,67997,SP,Sudeste
Panorama,3535408,353540,68098,SP,Sudeste
Paulicéia,3536406,353640,68292,SP,Sudeste
Piquerobi,3538303,353830,68691,SP,Sudeste
Pirapozinho,3539202,353920,68853,SP,Sudeste
Pracinha,3540853,354085,62120,SP,Sudeste
Presidente Bernardes,3541208,354120,69256,SP,Sudeste
Presidente Epitácio,3541307,354130,69272,SP,Sudeste
Presidente Prudente,3541406,354140,69299,SP,Sudeste
Presidente Venceslau,3541505,354150,69310,SP,Sudeste
Quatá,3541703,354170,69353,SP,Sudeste
Rancharia,3542206,354220,69450,SP,Sudeste
Regente Feijó,3542404,354240,69493,SP,Sudeste
Ribeirão dos Índios,3543238,354323,62421,SP,Sudeste
Rosana,3544251,354425,61166,SP,Sudeste
Sagres,3544707,354470,69957,SP,Sudeste
Salmourão,3545100,354510,70033,SP,Sudeste
Sandovalina,3545506,354550,70114,SP,Sudeste
Santa Mercedes,3547106,354710,70432,SP,Sudeste
Santo Anastácio,3547700,354770,70556,SP,Sudeste
Santo Expedito,3548302,354830,70670,SP,Sudeste
São João do Pau d'Alho,3549300,354930,70874,SP,Sudeste
Taciba,3552908,355290,71595,SP,Sudeste
Tarabai,3553906,355390,71790,SP,Sudeste
Teodoro Sampaio,3554300,355430,71870,SP,Sudeste
Tupi Paulista,3555109,355510,72036,SP,Sudeste
Alto Alegre,3501103,350110,61212,SP,Sudeste
Andradina,3502101,350210,61417,SP,Sudeste
Araçatuba,3502804,350280,61557,SP,Sudeste
Auriflama,3504206,350420,61832,SP,Sudeste
Avanhandava,3504404,350440,61875,SP,Sudeste
Barbosa,3505104,350510,61999,SP,Sudeste
Bento de Abreu,3506201,350620,62235,SP,Sudeste
Bilac,3506409,350640,62278,SP,Sudeste
Birigui,3506508,350650,62294,SP,Sudeste
Braúna,3507704,350770,62553,SP,Sudeste
Brejo Alegre,3507753,350775,62081,SP,Sudeste
Buritama,3508108,350810,62634,SP,Sudeste
Castilho,3511003,351100,63215,SP,Sudeste
Clementina,3511904,351190,63398,SP,Sudeste
Coroados,3512506,351250,63517,SP,Sudeste
Gabriel Monteiro,3516507,351650,64319,SP,Sudeste
Gastão Vidigal,3516804,351680,64378,SP,Sudeste
General Salgado,3516903,351690,64394,SP,Sudeste
Glicério,3517109,351710,64432,SP,Sudeste
Guaraçaí,3517802,351780,64572,SP,Sudeste
Guararapes,3518206,351820,64653,SP,Sudeste
Guzolândia,3518909,351890,64793,SP,Sudeste
Ilha Solteira,3520442,352044,61204,SP,Sudeste
Itapura,3523008,352300,65617,SP,Sudeste
Lavínia,3526506,352650,66311,SP,Sudeste
Lourdes,3527256,352725,62022,SP,Sudeste
Luiziânia,3527702,352770,66559,SP,Sudeste
Magda,3528304,352830,66672,SP,Sudeste
Mirandópolis,3530102,353010,67032,SP,Sudeste
Monções,3531001,353100,67210,SP,Sudeste
Murutinga do Sul,3532108,353210,67431,SP,Sudeste
Nova Castilho,3532868,353286,62367,SP,Sudeste
Nova Independência,3533205,353320,67652,SP,Sudeste
Nova Luzitânia,3533304,353330,67679,SP,Sudeste
Penápolis,3537305,353730,68470,SP,Sudeste
Pereira Barreto,3537404,353740,68497,SP,Sudeste
Piacatu,3537701,353770,68551,SP,Sudeste
Rubiácea,3544400,354440,69892,SP,Sudeste
Santo Antônio do Aracanguá,3548054,354805,61328,SP,Sudeste
Santópolis do Aguapeí,3548401,354840,70696,SP,Sudeste
Sud Mennucci,3552304,355230,71471,SP,Sudeste
Turiúba,3555208,355520,72052,SP,Sudeste
Valparaíso,3556305,355630,72273,SP,Sudeste
Zacarias,3557154,355715,61921,SP,Sudeste
Adolfo,3500204,350020,61034,SP,Sudeste
Altair,3500907,350090,61174,SP,Sudeste
Álvares Florence,3501202,350120,61239,SP,Sudeste
Américo de Campos,3501806,350180,61352,SP,Sudeste
Aparecida d'Oeste,3502606,350260,61514,SP,Sudeste
Ariranha,3503703,350370,61735,SP,Sudeste
Aspásia,3503950,350395,61522,SP,Sudeste
Bady Bassitt,3504602,350460,61913,SP,Sudeste
Bálsamo,3504800,350480,61956,SP,Sudeste
Cardoso,3510708,351070,63150,SP,Sudeste
Catanduva,3511102,351110,63231,SP,Sudeste
Catiguá,3511201,351120,63258,SP,Sudeste
Cedral,3511300,351130,63274,SP,Sudeste
Cosmorama,3512902,351290,63592,SP,Sudeste
Dirce Reis,3513850,351385,61123,SP,Sudeste
Dolcinópolis,3514205,351420,63851,SP,Sudeste
Elisiário,3514924,351492,61760,SP,Sudeste
Embaúba,3514957,351495,61182,SP,Sudeste
Estrela d'Oeste,3515202,351520,64050,SP,Sudeste
Fernandópolis,3515509,351550,64114,SP,Sudeste
Fernando Prestes,3515608,351560,64130,SP,Sudeste
Floreal,3515905,351590,64190,SP,Sudeste
Guapiaçu,3517505,351750,64513,SP,Sudeste
Guarani d'Oeste,3518008,351800,64610,SP,Sudeste
Ibirá,3519402,351940,64890,SP,Sudeste
Icém,3519808,351980,64971,SP,Sudeste
Indiaporã,3520707,352070,65153,SP,Sudeste
Ipiguá,3521150,352115,62243,SP,Sudeste
Irapuã,3521507,352150,65315,SP,Sudeste
Itajobi,3521903,352190,65390,SP,Sudeste
Jaci,3524501,352450,65919,SP,Sudeste
Jales,3524808,352480,65978,SP,Sudeste
José Bonifácio,3525706,352570,66150,SP,Sudeste
Macaubal,3528106,352810,66630,SP,Sudeste
Macedônia,3528205,352820,66656,SP,Sudeste
Marapoama,3528858,352885,61867,SP,Sudeste
Marinópolis,3529104,352910,66834,SP,Sudeste
Mendonça,3529500,352950,66915,SP,Sudeste
Meridiano,3529609,352960,66931,SP,Sudeste
Mesópolis,3529658,352965,61964,SP,Sudeste
Mira Estrela,3530003,353000,67016,SP,Sudeste
Mirassol,3530300,353030,67075,SP,Sudeste
Mirassolândia,3530409,353040,67091,SP,Sudeste
Monte Aprazível,3531407,353140,67296,SP,Sudeste
Neves Paulista,3532504,353250,67512,SP,Sudeste
Nhandeara,3532603,353260,67539,SP,Sudeste
Nipoã,3532702,353270,67555,SP,Sudeste
Nova Aliança,3532801,353280,67571,SP,Sudeste
Nova Canaã Paulista,3532843,353284,61425,SP,Sudeste
Nova Granada,3533007,353300,67610,SP,Sudeste
Novais,3533254,353325,61409,SP,Sudeste
Novo Horizonte,3533502,353350,67717,SP,Sudeste
